"Date ","Symbol ","Security Name ","Quantity "
"17-JUL-2025","SONACOMS","SONA BLW PRECISION FRGS L","170"
"17-JUL-2025","STARCEMENT","STARCEMENT","1"
"17-JUL-2025","SWSOLAR","STERLING & WILSON SO LTD","2"
"17-JUL-2025","TATACONSUM","TATA CONSUMER PRODUCT","25"
"17-JUL-2025","TATASTEEL","TATA STEEL LIMITED","6"
"17-JUL-2025","TECHM","TECH MAHINDRA LIMITED","1"
"17-JUL-2025","THERMAX","THERMAX LTD","1,100"
"17-JUL-2025","TVSHLTD","TVS Holdings Limited","50"
"17-JUL-2025","UPL","UPL LIMITED","425"
"17-JUL-2025","VBL","VARUN BEVERAGES LIMITED    ","100"
"17-JUL-2025","VOLTAS","VOLTAS LTD","16,125"
"17-JUL-2025","WAAREERTL","WAAREE RENEWABLE TECH LTD","300"
"17-JUL-2025","WHIRLPOOL","WHIRLPOOL OF INDIA LTD   ","50"
"17-JUL-2025","WINDMACHIN","WINDSOR MACHINES LIMITED","37"
"17-JUL-2025","YESBANK","YES BANK LIMITED","1,498"
"18-JUL-2025","AEGISVOPAK","AEGIS VOPAK TERMINALS LTD","1"
"18-JUL-2025","ANGELONE","ANGEL ONE LTD","191"
"18-JUL-2025","ASHOKLEY","ASHOK LEYLAND LTD","4,861"
"18-JUL-2025","AXISBANK","AXIS BANK LIMITED","20"
"18-JUL-2025","CHOLAHLDNG","CHOLAMANDALAM FIN HOL LTD","100"
"18-JUL-2025","COALINDIA","COALINDIA","1"
"18-JUL-2025","DALBHARAT","DALMIA BHARAT LIMITED","100"
"18-JUL-2025","DLF","DLF LIMITED","49"
"18-JUL-2025","EIEL","ENVIRO INFRA ENGINEERS L","100"
"18-JUL-2025","EPACK","EPACK DURABLE LIMITED","40"
"18-JUL-2025","GMDCLTD","GUJARAT MINERAL DEV CORP","18"
"18-JUL-2025","HAVELLS","HAVELLS INDIA LIMITED","5,420"
"18-JUL-2025","HDFCAMC","HDFC AMC LIMITED","10"
"18-JUL-2025","HERITGFOOD","HERITAGE FOODS LTD    ","280"
"18-JUL-2025","HINDPETRO","HINDUSTAN PETROLEUM CORP","50"
"18-JUL-2025","ICICIBANK","ICICI BANK LTD.","6"
"18-JUL-2025","INDIGO","INTERGLOBE AVIATION LTD  ","10,200"
"18-JUL-2025","INOXWIND","INOX WIND LIMITED        ","100"
"18-JUL-2025","INTERARCH","INTERARCH BLDNG SOLTN LTD","10"
"18-JUL-2025","IXIGO","LE TRAVENUES TECHNOLOGY L","3,101"
"18-JUL-2025","JAMNAAUTO","JAMNA AUTO IND LTD       ","1"
"18-JUL-2025","JINDALSTEL","JINDAL STEEL & POWER LTD","25"
"18-JUL-2025","JKLAKSHMI","JK LAKSHMI CEMENT LTD    ","63"
"18-JUL-2025","JPPOWER","JAIPRAKASH POWER VEN. LTD","5,100"
"18-JUL-2025","KRSNAA","KRSNAA DIAGNOSTICS LTD","1"
"18-JUL-2025","LTIM","LTIMINDTREE LIMITED","31,054"
"18-JUL-2025","MANINDS","MAN INDUSTRIES (I) LTD.  ","300"
"18-JUL-2025","MGL","MAHANAGAR GAS LTD.    ","100"
"18-JUL-2025","MOIL","MOIL LIMITED     ","5"
"18-JUL-2025","NESTLEIND","NESTLE INDIA LIMITED","9"
"18-JUL-2025","NMDC","NMDC LTD.","100"
"18-JUL-2025","NTPC","NTPC LTD","1"
"18-JUL-2025","OIL","OIL INDIA LTD","80"
"18-JUL-2025","OLAELEC","OLA ELECTRIC MOBILITY LTD","1"
"18-JUL-2025","ONESOURCE","ONESOURCE SPECL PHARMA L","3"
"18-JUL-2025","PAGEIND","PAGE INDUSTRIES LTD","15"
"18-JUL-2025","PATANJALI","PATANJALI FOODS LIMITED","1"
"18-JUL-2025","PEL","PIRAMAL ENTERPRISES LTD","90"
"18-JUL-2025","PGEL","PG ELECTROPLAST LTD","1"
"18-JUL-2025","POLICYBZR","PB FINTECH LIMITED","1"
"18-JUL-2025","POLYCAB","POLYCAB INDIA LIMITED","1,900"
"18-JUL-2025","SEQUENT","SEQUENT SCIENTIFIC LTD.","10"
"18-JUL-2025","STLTECH","STERLITE TECHNOLOGIES","200"
"18-JUL-2025","SYNGENE","SYNGENE INTERNATIONAL LTD","51"
"18-JUL-2025","TATACOMM","TATA COMMUNICATIONS LTD","31"
"18-JUL-2025","TATAPOWER","TATA POWER CO LTD","50"
"18-JUL-2025","TATASTEEL","TATA STEEL LIMITED","300"
"18-JUL-2025","TVSHLTD","TVS Holdings Limited","17"
"18-JUL-2025","VEDL","VEDANTA LIMITED","1"
"18-JUL-2025","WIPRO","WIPRO LTD","1"
"21-JUL-2025","63MOONS","63 MOONS TECHNOLOGIES LTD","300"
"21-JUL-2025","AMBUJACEM","AMBUJA CEMENTS LTD","21"
"21-JUL-2025","ASHOKLEY","ASHOK LEYLAND LTD","8,387"
"21-JUL-2025","AXISBANK","AXIS BANK LIMITED","20"
"21-JUL-2025","BANDHANBNK","BANDHAN BANK LIMITED","2,001"
"21-JUL-2025","BANKINDIA","BANK OF INDIA","1"
"21-JUL-2025","BDL","BHARAT DYNAMICS LIMITED","23"
"21-JUL-2025","BEL","BHARAT ELECTRONICS LTD","7"
"21-JUL-2025","BRITANNIA","BRITANNIA INDUSTRIES LIMITED","295"
"21-JUL-2025","BSE","BSE LIMITED","346"
"21-JUL-2025","CANBK","CANARA BANK","200"
"21-JUL-2025","CDSL","CENTRAL DEPOSITORY SERVICES (INDIA) LIMITED","15"
"21-JUL-2025","DALBHARAT","DALMIA BHARAT LIMITED","45"
"21-JUL-2025","DBREALTY","D B REALTY LIMITED","3"
"21-JUL-2025","DIXON","DIXON TECHNO (INDIA) LTD","40"
"21-JUL-2025","DLF","DLF LIMITED","50"
"21-JUL-2025","ETERNAL","ETERNAL LIMITED","53,291"
"21-JUL-2025","GABRIEL","GABRIEL INDIA LTD","8"
"21-JUL-2025","GMDCLTD","GUJARAT MINERAL DEV CORP","161"
"21-JUL-2025","GOKEX","GOKALDAS EXPORTS LTD.","8"
"21-JUL-2025","HDFCBANK","HDFC BANK LTD","46"
"21-JUL-2025","ICICIBANK","ICICI BANK LTD.","262"
"21-JUL-2025","ICIL","INDO COUNT INDUSTRIES LTD","6"
"21-JUL-2025","IEX","INDIAN ENERGY EXCHANGE LIMITED","90"
"21-JUL-2025","INDIGO","INTERGLOBE AVIATION LTD  ","1,050"
"21-JUL-2025","INOXWIND","INOX WIND LIMITED        ","50"
"21-JUL-2025","IRFC","IRFC","1,256"
"21-JUL-2025","ITI","ITI LTD","1"
"21-JUL-2025","JINDALSAW","JINDAL SAW LIMITED","1"
"21-JUL-2025","JIOFIN","JIO FIN SERVICES LTD","1"
"21-JUL-2025","JUBLINGREA","JUBLINGREA","1"
"21-JUL-2025","JYOTISTRUC","JYOTI STRUCTURES LTD","1,000"
"21-JUL-2025","KEI","KEI INDUSTRIES LTD.      ","1"
"21-JUL-2025","KRBL","KRBL LIMITED","300"
"21-JUL-2025","LTF","L&T FINANCE LIMITED","393"
"21-JUL-2025","M&M","MAHINDRA & MAHINDRA LTD","35"
"21-JUL-2025","MANGCHEFER","MANG.CHEM.FERT.LTD","2"
"21-JUL-2025","MANINDS","MAN INDUSTRIES (I) LTD.  ","300"
"21-JUL-2025","MOTHERSON","SAMVRDHNA MTHRSN INT","384"
"21-JUL-2025","MSUMI","MOTHERSON SUMI WRNG IND L","12,270"
"21-JUL-2025","NFL","NATIONAL FERT. LTD","1"
"21-JUL-2025","NMDC","NMDC LTD.","2,500"
"21-JUL-2025","PARADEEP","PARADEEP PHOSPHATES LTD","300"
"21-JUL-2025","PEL","PIRAMAL ENTERPRISES LTD","1"
"21-JUL-2025","PERSISTENT","PERSISTENT SYSTEMS LTD","103"
"21-JUL-2025","PFC","POWER FIN CORP LTD.","682"
"21-JUL-2025","PNB","PUNJAB NATIONAL BANK","150"
"21-JUL-2025","POONAWALLA","POONAWALLA FINCORP LTD","120"
"21-JUL-2025","RADICO","RADICO KHAITAN LIMITED","10"
"21-JUL-2025","RVNL","RVNL","1,130"
"21-JUL-2025","SAREGAMA","SAREGAMA INDIA LIMITED","1"
"21-JUL-2025","SBIN","STATE BANK OF INDIA","1,49,450"
"21-JUL-2025","STARCEMENT","STARCEMENT","390"
"21-JUL-2025","SUZLON","SUZLON ENERGY LIMITED","1,000"
"21-JUL-2025","SWANENERGY","SWAN ENERGY LIMITED    ","1"
"21-JUL-2025","SYNGENE","SYNGENE INTERNATIONAL LTD","250"
"21-JUL-2025","TATAELXSI","TATA ELXSI LIMITED       ","7"
"21-JUL-2025","TATAMOTORS","TATA MOTORS LIMITED","50"
"21-JUL-2025","TATAPOWER","TATA POWER CO LTD","210"
"21-JUL-2025","TITAGARH","TITAGARH RAIL SYSTEMS","10"
"21-JUL-2025","TVSMOTOR","TVS MOTOR COMPANY  LTD","1"
"21-JUL-2025","UPL","UPL LIMITED","555"
"21-JUL-2025","VEDL","VEDANTA LIMITED","54"
"21-JUL-2025","WEBELSOLAR","WEBSOL ENERGY SYSTEM LTD","3,142"
"21-JUL-2025","WINDMACHIN","WINDSOR MACHINES LIMITED","2"
"21-JUL-2025","WIPRO","WIPRO LTD","20"
"22-JUL-2025","360ONE","360 ONE WAM LIMITED","10"
"22-JUL-2025","ADANIGREEN","ADANI GREEN ENERGY LTD","50"
"22-JUL-2025","AGI","AGI GREENPAC LIMITED","3"
"22-JUL-2025","AMBUJACEM","AMBUJA CEMENTS LTD","200"
"22-JUL-2025","APOLLO","APOLLO MICRO SYSTEMS LTD","3"
"22-JUL-2025","ASHOKLEY","ASHOK LEYLAND LTD","298"
"22-JUL-2025","BALRAMCHIN","BALRAMPUR CHINI MILLS LTD","2"
"22-JUL-2025","BANCOINDIA","BANCO PRODUCTS (I) LTD","5"
"22-JUL-2025","BANKBARODA","BANK OF BARODA","499"
"22-JUL-2025","BANKINDIA","BANK OF INDIA","99"
"22-JUL-2025","BDL","BHARAT DYNAMICS LIMITED","11"
"22-JUL-2025","BEL","BHARAT ELECTRONICS LTD","10"
"22-JUL-2025","BPCL","BHARAT PETROLEUM CORP  LT","767"
"22-JUL-2025","BRIGADE","BRIGADE ENTER. LTD","463"
"22-JUL-2025","CAMS","COMPUTER AGE MGMT SER LTD","3"
"22-JUL-2025","CANBK","CANARA BANK","49"
"22-JUL-2025","CHOICEIN","CHOICE INTERNATIONAL LTD","4"
"22-JUL-2025","CONCOR","CONTAINER CORP OF IND LTD","12"
"22-JUL-2025","DIXON","DIXON TECHNO (INDIA) LTD","2"
"22-JUL-2025","DLF","DLF LIMITED","25"
"22-JUL-2025","EMCURE","EMCURE PHARMACEUTICALS L","1,330"
"22-JUL-2025","ETERNAL","ETERNAL LIMITED","12,024"
"22-JUL-2025","EXIDEIND","EXIDE INDUSTRIES LTD","48"
"22-JUL-2025","FORCEMOT","FORCE MOTORS LIMITED","5"
"22-JUL-2025","GMDCLTD","GUJARAT MINERAL DEV CORP","329"
"22-JUL-2025","GRINFRA","G R INFRAPROJECTS LIMITED","1"
"22-JUL-2025","GUJALKALI","GUJARAT ALKALIES & CHEM","1"
"22-JUL-2025","HAL","HINDUSTAN AERONAUTICS LTD","1"
"22-JUL-2025","HDFCBANK","HDFC BANK LTD","55"
"22-JUL-2025","HDFCLIFE","HDFC STANDARD LIFE INSURANCE COMPANY LIMITED","25"
"22-JUL-2025","HEXT","HEXAWARE TECHNOLOGIES LTD","95"
"22-JUL-2025","HINDALCO","HINDALCO  INDUSTRIES  LTD","400"
"22-JUL-2025","HINDCOPPER","HINDUSTAN COPPER LIMITED","53"
"22-JUL-2025","HINDZINC","HINDUSTAN ZINC LIMITED","371"
"22-JUL-2025","ICICIBANK","ICICI BANK LTD.","10"
"22-JUL-2025","INDIGO","INTERGLOBE AVIATION LTD  ","350"
"22-JUL-2025","INDUSTOWER","INDUS","1,678"
"22-JUL-2025","IOC","INDIAN OIL CORP LTD","5"
"22-JUL-2025","IXIGO","LE TRAVENUES TECHNOLOGY L","1"
"22-JUL-2025","JBMA","JBM AUTO LIMITED","4"
"22-JUL-2025","JKLAKSHMI","JK LAKSHMI CEMENT LTD    ","4,320"
"22-JUL-2025","JKTYRE","JK TYRE & INDUSTRIES LTD","100"
"22-JUL-2025","M&M","MAHINDRA & MAHINDRA LTD","100"
"22-JUL-2025","M&MFIN","MAHINDRA & MAHINDRA FINANCIAL SERVICES LIMITED","300"
"22-JUL-2025","MANGCHEFER","MANG.CHEM.FERT.LTD","3"
"22-JUL-2025","MANGLMCEM","MANGALAM CEMENT LTD","200"
"22-JUL-2025","MOTHERSON","SAMVRDHNA MTHRSN INT","237"
"22-JUL-2025","NAUKRI","INFO EDGE (I) LTD","14"
"22-JUL-2025","NMDC","NMDC LTD.","1,400"
"22-JUL-2025","NTPC","NTPC LTD","5"
"22-JUL-2025","NYKAA","FSN E COMMERCE VENTURES","805"
"22-JUL-2025","PARADEEP","PARADEEP PHOSPHATES LTD","4"
"22-JUL-2025","PARAGMILK","PARAG MILK FOODS LTD.   ","2,000"
"22-JUL-2025","PAYTM","ONE 97 COMMUNICATIONS LTD","200"
"22-JUL-2025","PERSISTENT","PERSISTENT SYSTEMS LTD","20"
"22-JUL-2025","PNB","PUNJAB NATIONAL BANK","27"
"22-JUL-2025","POLICYBZR","PB FINTECH LIMITED","25"
"22-JUL-2025","RELIGARE","RELIGARE ENTERPRISES LIMITED","100"
"22-JUL-2025","SMLISUZU","SML ISUZU LIMITED","3,270"
"22-JUL-2025","SUNCLAY","SUNDARAM CLAYTON LIMITED","200"
"22-JUL-2025","SWIGGY","SWIGGY LIMITED","50"
"22-JUL-2025","TVSHLTD","TVS Holdings Limited","33"
"22-JUL-2025","UNIONBANK","UNION BANK OF INDIA","17,700"
"22-JUL-2025","UPL","UPL LIMITED","200"
"22-JUL-2025","VOLTAS","VOLTAS LTD","54,000"
"22-JUL-2025","YESBANK","YES BANK LIMITED","100"
"22-JUL-2025","ZEEL","ZEE ENTERTAINMENT ENT LTD","2"
"23-JUL-2025","ABCAPITAL","ADITYA BIRLA CAPITAL LIMITED","300"
"23-JUL-2025","AMBUJACEM","AMBUJA CEMENTS LTD","400"
"23-JUL-2025","ANGELONE","ANGEL ONE LTD","3,578"
"23-JUL-2025","APOLLOHOSP","APOLLO HOSPITALS ENTERPRISE LIMITED","6"
"23-JUL-2025","ASHAPURMIN","ASHAPURA MINECHEM LTD","1"
"23-JUL-2025","ASHOKLEY","ASHOK LEYLAND LTD","419"
"23-JUL-2025","BAJFINANCE","BAJAJ FINANCE LIMITED","7,006"
"23-JUL-2025","BALKRISIND","BALKRISHNA IND. LTD      ","5"
"23-JUL-2025","BEL","BHARAT ELECTRONICS LTD","300"
"23-JUL-2025","BHARTIARTL","BHARTI AIRTEL LIMITED","6"
"23-JUL-2025","BHEL","BHEL","36"
"23-JUL-2025","BOMDYEING","BOMBAY DYEING & MFG. CO L","1"
"23-JUL-2025","BPCL","BHARAT PETROLEUM CORP  LT","4"
"23-JUL-2025","BRIGADE","BRIGADE ENTER. LTD","463"
"23-JUL-2025","BSE","BSE LIMITED","30"
"23-JUL-2025","BSOFT","BIRLASOFT LIMITED","150"
"23-JUL-2025","CANBK","CANARA BANK","280"
"23-JUL-2025","COALINDIA","COALINDIA","400"
"23-JUL-2025","COFORGE","COFORGE LIMITED","26"
"23-JUL-2025","DATAMATICS","DATAMATICS GLOBAL SER LTD","2"
"23-JUL-2025","DCMSHRIRAM","DCM SHRIRAM LIMITED","17"
"23-JUL-2025","DELHIVERY","DELHIVERY LIMITED","20"
"23-JUL-2025","DIXON","DIXON TECHNO (INDIA) LTD","5,200"
"23-JUL-2025","ETERNAL","ETERNAL LIMITED","7,211"
"23-JUL-2025","GREENPANEL","GREENPANEL INDUSTRIES LTD","1"
"23-JUL-2025","GTLINFRA","GTL INFRA.LTD","2,60,949"
"23-JUL-2025","HAL","HINDUSTAN AERONAUTICS LTD","10"
"23-JUL-2025","HAVELLS","HAVELLS INDIA LIMITED","510"
"23-JUL-2025","HDFCLIFE","HDFC STANDARD LIFE INSURANCE COMPANY LIMITED","6"
"23-JUL-2025","HINDALCO","HINDALCO  INDUSTRIES  LTD","301"
"23-JUL-2025","HINDUNILVR","HINDUSTAN UNILEVER LTD.","10"
"23-JUL-2025","HINDZINC","HINDUSTAN ZINC LIMITED","10"
"23-JUL-2025","ICICIBANK","ICICI BANK LTD.","23"
"23-JUL-2025","ICICIGI","ICICI LOMBARD GENERAL INSURANCE COMPANY LIMITED","16"
"23-JUL-2025","ICICIPRULI","ICICI PRU LIFE INS CO LTD ","50"
"23-JUL-2025","IDEA","IDEA CELLULAR LIMITED","20"
"23-JUL-2025","IEX","INDIAN ENERGY EXCHANGE LIMITED","9,000"
"23-JUL-2025","INDHOTEL","THE INDIAN HOTELS CO. LTD","262"
"23-JUL-2025","INDIGO","INTERGLOBE AVIATION LTD  ","10"
"23-JUL-2025","INDUSINDBK","INDUSIND BANK LIMITED","2"
"23-JUL-2025","INFY","INFOSYS TECHNOLOGIES LTD","10"
"23-JUL-2025","IOC","INDIAN OIL CORP LTD","173"
"23-JUL-2025","IRFC","IRFC","7,031"
"23-JUL-2025","ITC","ITC LTD","50"
"23-JUL-2025","JINDALSTEL","JINDAL STEEL & POWER LTD","5"
"23-JUL-2025","JIOFIN","JIO FIN SERVICES LTD","1"
"23-JUL-2025","JMFINANCIL","JM FINANCIAL LIMITED    ","76"
"23-JUL-2025","JSWSTEEL","JSW STEEL LIMITED","219"
"23-JUL-2025","KALYANKJIL","KALYAN JEWELLERS IND LTD","1,948"
"23-JUL-2025","LICI","LIFE INSURA CORP OF INDIA","111"
"23-JUL-2025","LODHA","LODHA","10"
"23-JUL-2025","LT","LARSEN & TOUBRO LTD.","5"
"23-JUL-2025","LTF","L&T FINANCE LIMITED","550"
"23-JUL-2025","LTIM","LTIMINDTREE LIMITED","1"
"23-JUL-2025","LXCHEM","LAXMI ORGANIC INDUS LTD","1"
"23-JUL-2025","M&MFIN","MAHINDRA & MAHINDRA FINANCIAL SERVICES LIMITED","959"
"23-JUL-2025","MAFANG","MIRAEAMC - MAFANG","132"
"23-JUL-2025","MAHABANK","MAHABANK","100"
"23-JUL-2025","MCX","MULTI COMMODITY EXCHANGE OF INDIA LIMITED","1"
"23-JUL-2025","MOTHERSON","SAMVRDHNA MTHRSN INT","3"
"23-JUL-2025","MSUMI","MOTHERSON SUMI WRNG IND L","39"
"23-JUL-2025","NATIONALUM","NATIONAL ALUMINIUM CO LTD","126"
"23-JUL-2025","NAUKRI","INFO EDGE (I) LTD","470"
"23-JUL-2025","NBCC","NATIONAL BUILDINGS LTD   ","300"
"23-JUL-2025","NCC","NCC LIMITED","3,000"
"23-JUL-2025","NHPC","NHPC LTD","209"
"23-JUL-2025","NMDC","NMDC LTD.","3,012"
"23-JUL-2025","NTPC","NTPC LTD","22"
"23-JUL-2025","PAGEIND","PAGE INDUSTRIES LTD","15"
"23-JUL-2025","PAISALO","PAISALO DIGITAL LIMITED","1,000"
"23-JUL-2025","PARADEEP","PARADEEP PHOSPHATES LTD","4,000"
"23-JUL-2025","PAYTM","ONE 97 COMMUNICATIONS LTD","14"
"23-JUL-2025","PCJEWELLER","PC JEWELLER LTD          ","3"
"23-JUL-2025","PRESTIGE","PRESTIGE ESTATES PROJECTS LIMITED","11"
"23-JUL-2025","RAILTEL","RAILTEL","1"
"23-JUL-2025","RECLTD","RURAL ELEC CORP. LTD.","7"
"23-JUL-2025","RELIANCE","RELIANCE INDUSTRIES LTD","4"
"23-JUL-2025","RPGLIFE","RPG LIFE SCIENCES LTD","100"
"23-JUL-2025","RPOWER","RELIANCE POWER LTD.","500"
"23-JUL-2025","RVNL","RVNL","1,265"
"23-JUL-2025","SBIN","STATE BANK OF INDIA","25"
"23-JUL-2025","SIYSIL","SIYARAM SILK MILLS LTD","2"
"23-JUL-2025","SJVN","SJVN","1,150"
"23-JUL-2025","SMLISUZU","SML ISUZU LIMITED","3,153"
"23-JUL-2025","SUNCLAY","SUNDARAM CLAYTON LIMITED","200"
"23-JUL-2025","SYNGENE","SYNGENE INTERNATIONAL LTD","300"
"23-JUL-2025","TATACHEM","TATA CHEMICALS LTD","87"
"23-JUL-2025","TATAMOTORS","TATA MOTORS LIMITED","92"
"23-JUL-2025","TATASTEEL","TATA STEEL LIMITED","3"
"23-JUL-2025","TATATECH","TATA TECHNOLOGIES LIMITED","25"
"23-JUL-2025","TI","TILAKNAGAR INDUSTRIES LTD","652"
"23-JUL-2025","TITAGARH","TITAGARH RAIL SYSTEMS","87"
"23-JUL-2025","TORNTPHARM","TORRENT PHARMACEUTICALS L","9"
"23-JUL-2025","VBL","VARUN BEVERAGES LIMITED    ","76"
"23-JUL-2025","VEDL","VEDANTA LIMITED","86"
"23-JUL-2025","YESBANK","YES BANK LIMITED","223"
"24-JUL-2025","APLAPOLLO","APL APOLLO TUBES LTD","250"
"24-JUL-2025","APOLLOHOSP","APOLLO HOSPITALS ENTERPRISE LIMITED","5"
"24-JUL-2025","BAJFINANCE","BAJAJ FINANCE LIMITED","1"
"24-JUL-2025","BANDHANBNK","BANDHAN BANK LIMITED","50"
"24-JUL-2025","BANKBARODA","BANK OF BARODA","1,543"
"24-JUL-2025","BEL","BHARAT ELECTRONICS LTD","6"
"24-JUL-2025","BIOCON","BIOCON LIMITED.","300"
"24-JUL-2025","BOMDYEING","BOMBAY DYEING & MFG. CO L","1"
"24-JUL-2025","BORORENEW","BOROSIL RENEWABLES LTD","5"
"24-JUL-2025","BSE","BSE LIMITED","1"
"24-JUL-2025","CANBK","CANARA BANK","766"
"24-JUL-2025","CDSL","CENTRAL DEPOSITORY SERVICES (INDIA) LIMITED","52"
"24-JUL-2025","CGPOWER","CG POWER AND INDUSTRIAL SOLUTIONS LIMITED","300"
"24-JUL-2025","COALINDIA","COALINDIA","1"
"24-JUL-2025","COLPAL","COLGATE PALMOLIVE LTD.","3"
"24-JUL-2025","DIXON","DIXON TECHNO (INDIA) LTD","78"
"24-JUL-2025","ETERNAL","ETERNAL LIMITED","5,362"
"24-JUL-2025","FEDERALBNK","FEDERAL BANK LTD","1"
"24-JUL-2025","FORCEMOT","FORCE MOTORS LIMITED","351"
"24-JUL-2025","GENESYS","GENESYS INTL CORPN LTD","1"
"24-JUL-2025","GREENPANEL","GREENPANEL INDUSTRIES LTD","1"
"24-JUL-2025","HOMEFIRST","HOMEFIRST","2"
"24-JUL-2025","ICICIBANK","ICICI BANK LTD.","24"
"24-JUL-2025","IEX","INDIAN ENERGY EXCHANGE LIMITED","3,700"
"24-JUL-2025","INDIANB","INDIAN BANK","350"
"24-JUL-2025","INFY","INFOSYS TECHNOLOGIES LTD","88"
"24-JUL-2025","IRFC","IRFC","3,825"
"24-JUL-2025","ITCHOTELS","ITC HOTELS LIMITED","1"
"24-JUL-2025","JBMA","JBM AUTO LIMITED","301"
"24-JUL-2025","JIOFIN","JIO FIN SERVICES LTD","100"
"24-JUL-2025","JSWENERGY","JSW ENERGY LIMITED","20"
"24-JUL-2025","LT","LARSEN & TOUBRO LTD.","1"
"24-JUL-2025","LTF","L&T FINANCE LIMITED","60"
"24-JUL-2025","LXCHEM","LAXMI ORGANIC INDUS LTD","1"
"24-JUL-2025","MAHLOG","MAHLOG","5,000"
"24-JUL-2025","MANGCHEFER","MANG.CHEM.FERT.LTD","1"
"24-JUL-2025","MANINDS","MAN INDUSTRIES (I) LTD.  ","200"
"24-JUL-2025","MANKIND","MANKIND PHARMA LIMITED","3"
"24-JUL-2025","MOTHERSON","SAMVRDHNA MTHRSN INT","228"
"24-JUL-2025","MUTHOOTFIN","MUTHOOT FINANCE LIMITED","6,325"
"24-JUL-2025","NATCOPHARM","NATCO PHARMA LIMITED","241"
"24-JUL-2025","NESTLEIND","NESTLE INDIA LIMITED","100"
"24-JUL-2025","NHPC","NHPC LTD","5,000"
"24-JUL-2025","OFSS","Oracle Financial Services Software Limited","27"
"24-JUL-2025","OLECTRA","OLECTRA GREENTECH LIMITED","1"
"24-JUL-2025","PAGEIND","PAGE INDUSTRIES LTD","1,738"
"24-JUL-2025","PAISALO","PAISALO DIGITAL LIMITED","1,000"
"24-JUL-2025","PCJEWELLER","PC JEWELLER LTD          ","50"
"24-JUL-2025","POLYCAB","POLYCAB INDIA LIMITED","10"
"24-JUL-2025","PTC","PTC INDIA LIMITED","200"
"24-JUL-2025","RCF","RASHTRIYA CHEMICALS AND FERTILIZERS LIMITED","200"
"24-JUL-2025","RECLTD","RURAL ELEC CORP. LTD.","2"
"24-JUL-2025","RELIANCE","RELIANCE INDUSTRIES LTD","51"
"24-JUL-2025","RPOWER","RELIANCE POWER LTD.","254"
"24-JUL-2025","RPSGVENT","RPSG VENTURES LIMITED","100"
"24-JUL-2025","SAIL","STEEL AUTHORITY OF INDIA","2"
"24-JUL-2025","SBICARD","SBI CARDS & PAY SER LTD","26,400"
"24-JUL-2025","SBIN","STATE BANK OF INDIA","10"
"24-JUL-2025","SIGACHI","SIGACHI INDUSTRIES LTD","44"
"24-JUL-2025","SUNCLAY","SUNDARAM CLAYTON LIMITED","200"
"24-JUL-2025","TATACHEM","TATA CHEMICALS LTD","25"
"24-JUL-2025","TATAELXSI","TATA ELXSI LIMITED       ","30"
"24-JUL-2025","TATAMOTORS","TATA MOTORS LIMITED","50"
"24-JUL-2025","TITAGARH","TITAGARH RAIL SYSTEMS","87"
"24-JUL-2025","TITAN","TITAN INDUSTRIES LTD","1"
"24-JUL-2025","VBL","VARUN BEVERAGES LIMITED    ","100"
"24-JUL-2025","WIPRO","WIPRO LTD","19,79,963"
"25-JUL-2025","AIAENG","AIA ENGINEERING LIMITED","1"
"25-JUL-2025","APOLLOHOSP","APOLLO HOSPITALS ENTERPRISE LIMITED","4"
"25-JUL-2025","ASAHIINDIA","ASAHI INDIA GLASS LIMITED","2"
"25-JUL-2025","BAJFINANCE","BAJAJ FINANCE LIMITED","20"
"25-JUL-2025","BANDHANBNK","BANDHAN BANK LIMITED","1"
"25-JUL-2025","BANKBARODA","BANK OF BARODA","500"
"25-JUL-2025","BATAINDIA","BATA INDIA LTD","4"
"25-JUL-2025","CANBK","CANARA BANK","1,000"
"25-JUL-2025","CHAMBLFERT","CHAMBAL FERTILIZERS LTD","950"
"25-JUL-2025","CIPLA","CIPLA LTD","17"
"25-JUL-2025","COFORGE","COFORGE LIMITED","54"
"25-JUL-2025","CYIENT","CYIENT LIMITED           ","25"
"25-JUL-2025","DRREDDY","DR. REDDY'S LABORATORIES","20"
"25-JUL-2025","ETERNAL","ETERNAL LIMITED","200"
"25-JUL-2025","FORCEMOT","FORCE MOTORS LIMITED","200"
"25-JUL-2025","GMRAIRPORT","GMR AIRPORTS LIMITED","1"
"25-JUL-2025","GOKEX","GOKALDAS EXPORTS LTD.","2"
"25-JUL-2025","HEROMOTOCO","HERO MOTOCORP LTD","16,099"
"25-JUL-2025","HOMEFIRST","HOMEFIRST","2"
"25-JUL-2025","IEX","INDIAN ENERGY EXCHANGE LIMITED","26,450"
"25-JUL-2025","INDIANB","INDIAN BANK","30"
"25-JUL-2025","IPCALAB","IPCA LABORATORIES LIMITED","10"
"25-JUL-2025","IRFC","IRFC","377"
"25-JUL-2025","JBMA","JBM AUTO LIMITED","11"
"25-JUL-2025","JKLAKSHMI","JK LAKSHMI CEMENT LTD    ","500"
"25-JUL-2025","LAURUSLABS","LAURUS LABS LIMITED","150"
"25-JUL-2025","MAHKTECH","MIRAEAMC - MAHKTECH","10"
"25-JUL-2025","MAZDOCK","MAZAGON DOCK SHIPBUIL LTD","3"
"25-JUL-2025","MPHASIS","MPHASIS LIMITED","4,530"
"25-JUL-2025","MRPL","MRPL","50"
